START_ID,END_ID,TYPE,name
妊娠合并癫痫,鹌鹑蛋,do_eat,宜吃
风湿免疫病,大白菜(青口),do_eat,宜吃
颅内海绵状血管瘤,南瓜子仁,do_eat,宜吃
梭形细胞肿瘤,大豆,do_eat,宜吃
特发性腹膜后纤维化,莲子,do_eat,宜吃
阴茎纤维性海绵体炎,松子仁,do_eat,宜吃
化脓性食管炎,南瓜子仁,do_eat,宜吃
肝血管平滑肌脂肪瘤,核桃,do_eat,宜吃
肾病综合征,芝麻,do_eat,宜吃
肠系膜肿瘤,鸭翅,do_eat,宜吃
类丹毒,鸡内金,do_eat,宜吃
颊间隙感染,鸡肉,do_eat,宜吃
肠病原性大肠埃希杆菌感染,鸡蛋,do_eat,宜吃
心房内折返性心动过速,腰果,do_eat,宜吃
空肠弯曲菌肠炎,西瓜,do_eat,宜吃
脊柱、脊髓损伤,葵花子仁,do_eat,宜吃
甲状腺功能减退伴发的精神障碍,鸡心,do_eat,宜吃
先天性小眼球合并眼眶囊肿,鸡肉,do_eat,宜吃
老年眩晕,鸭肉,do_eat,宜吃
外阴痛,鸡肉,do_eat,宜吃
小儿急性气管支气管炎,黄豆粉,do_eat,宜吃
尿路梗阻,白果（干）,do_eat,宜吃
妊娠合并心房间隔缺损,鸡蛋,do_eat,宜吃
军团菌病,栗子（熟）,do_eat,宜吃
小细胞肺癌,鸡肉,do_eat,宜吃
Rh血型不合溶血病,鸡蛋,do_eat,宜吃
肿瘤性心包炎,腰果,do_eat,宜吃
类风湿性关节炎肾损害,花生,do_eat,宜吃
呼吸道结核病,芹菜,do_eat,宜吃
阴道炎,鸡蛋,do_eat,宜吃
症状性癫痫综合征,鸽蛋,do_eat,宜吃
股骨转子间骨折,胡萝卜,do_eat,宜吃
原发性硬化性胆管炎,鸡肉,do_eat,宜吃
小儿丙酸血症,腰果,do_eat,宜吃
神经系统副肿瘤综合征,白果（鲜）,do_eat,宜吃
肛乳头炎,葵花子仁,do_eat,宜吃
神经纤维肉瘤,鸡蛋黄,do_eat,宜吃
胃空肠输入袢综合征,松子仁,do_eat,宜吃
小儿丘疹性肢皮炎综合征,芝麻,do_eat,宜吃
铅中毒,青豆,do_eat,宜吃
切口疝,腰果,do_eat,宜吃
慢性扁桃体炎,鸡肉,do_eat,宜吃
麻黄碱中毒,鸭肉,do_eat,宜吃
上睑下垂,芝麻,do_eat,宜吃
先天性胸腹裂孔疝,鸽蛋,do_eat,宜吃
胚胎停育,鹅肉,do_eat,宜吃
老年性慢性硬膜下血肿,腰果,do_eat,宜吃
过敏性紫癜,鹅肉,do_eat,宜吃
梅毒性关节炎,鸡血,do_eat,宜吃
绝经期尿失禁,芝麻,do_eat,宜吃
皮下脂肪瘤,豆腐,do_eat,宜吃
甲状腺功能减退,鹅肉,do_eat,宜吃
子宫内膜异位症,莲子,do_eat,宜吃
肌腱炎和腱鞘炎,南瓜子仁,do_eat,宜吃
大脑凸面脑膜瘤,莲子,do_eat,宜吃
脱疽,鸡爪,do_eat,宜吃
闭合性脊髓损伤,芝麻,do_eat,宜吃
糙皮病样皮疹,鸡心,do_eat,宜吃
老年人肺栓塞,桃仁,do_eat,宜吃
X联锁鱼鳞病,青豆,do_eat,宜吃
假痛风性关节炎,芝麻,do_eat,宜吃
小儿丁型病毒性肝炎,鹌鹑蛋,do_eat,宜吃
奶麻,鸭肉,do_eat,宜吃
气瘤,鸡蛋,do_eat,宜吃
食管外压和牵拉,芝麻,do_eat,宜吃
小儿毛细支气管炎,西瓜,do_eat,宜吃
组织细胞坏死性淋巴结炎,青豆,do_eat,宜吃
白带异常,芝麻,do_eat,宜吃
克罗恩病关节炎,核桃,do_eat,宜吃
直肠息肉,芝麻,do_eat,宜吃
骨旁骨肉瘤,桃仁,do_eat,宜吃
尺神经损伤,鸽蛋,do_eat,宜吃
血小板无力症,鸡肉,do_eat,宜吃
胃癌,蜂蜜,do_eat,宜吃
创伤性溃疡,芝麻,do_eat,宜吃
法洛四联症,松子（炒）,do_eat,宜吃
高碘性甲状腺肿,芝麻,do_eat,宜吃
Ⅳ型肾小管性酸中毒,鸡肉,do_eat,宜吃
复合型酸碱失衡,鹅肉,do_eat,宜吃
牙周炎,鸡蛋,do_eat,宜吃
巨细胞动脉炎,葵花子仁,do_eat,宜吃
小儿单纯性甲状腺肿,莲子,do_eat,宜吃
中间型链球菌感染,腰果,do_eat,宜吃
黄斑前膜,鸡腿,do_eat,宜吃
尿道旁腺癌,蜂蜜,do_eat,宜吃
妊娠合并宫颈癌,鸭翅,do_eat,宜吃
带状疱疹病毒性巩膜炎,鸡肝,do_eat,宜吃
先天性肌缺如,鸡肉,do_eat,宜吃
小儿脑干胶质瘤,南瓜子仁,do_eat,宜吃
颅内黑色素瘤,鸡内金,do_eat,宜吃
唇疱疹,鸡蛋,do_eat,宜吃
咽喉炎,鹅肉,do_eat,宜吃
肾上腺皮质功能减退性心脏病,赤砂糖,do_eat,宜吃
接触性皮炎,鸡肉,do_eat,宜吃
儿童睡眠障碍,鹿肉,do_eat,宜吃
固定性斜视,莲子,do_eat,宜吃
坏死性肠炎,冬瓜,do_eat,宜吃
小儿骨与关节结核,南瓜子仁,do_eat,宜吃
鼠疫耶尔森菌肺炎,鸭肉,do_eat,宜吃
椎动脉型颈椎病,红葡萄酒,do_eat,宜吃
急性鼻咽炎,鸡肉,do_eat,宜吃
小儿休克,鸡肉,do_eat,宜吃
网膜原发性节段性梗死,鹿肉,do_eat,宜吃
小儿房间隔缺损,莲子,do_eat,宜吃
恶寒发热,鸡肉,do_eat,宜吃
肠扭转综合征,鸡蛋,do_eat,宜吃
先天性红细胞膜病,鸭肝,do_eat,宜吃
小儿磷酸酶过少症,绿豆,do_eat,宜吃
老年癌症病人的急性感染,南瓜子仁,do_eat,宜吃
慢性自律性房性心动过速,绿豆,do_eat,宜吃
尾神经丛痛,鸭肝,do_eat,宜吃
药物过敏,芝麻,do_eat,宜吃
先天性肾上腺皮质增生症,鹌鹑蛋,do_eat,宜吃
小儿出血性休克和脑病综合征,腰果,do_eat,宜吃
急性淋巴细胞白血病,莲子,do_eat,宜吃
唇腭裂,鹿肉,do_eat,宜吃
硫化氢中毒,南瓜子仁,do_eat,宜吃
局限性骨脓肿,绿豆,do_eat,宜吃
水母皮炎,芝麻,do_eat,宜吃
老年人肺结核,鸡内金,do_eat,宜吃
大肠恶性淋巴瘤,栗子（熟）,do_eat,宜吃
乳腺增生,松子仁,do_eat,宜吃
小儿神经性贪食,腰果,do_eat,宜吃
银屑病甲,鸡肉,do_eat,宜吃
儿童期情绪障碍,鸡蛋,do_eat,宜吃
旅游者腹泻,赤砂糖,do_eat,宜吃
中毒性坏死性表皮松解型药疹,芝麻,do_eat,宜吃
小儿呼吸衰竭,南瓜子仁,do_eat,宜吃
咽侧壁憩室,鸡蛋,do_eat,宜吃
慢性进行性舞蹈病,松子仁,do_eat,宜吃
银屑病性关节炎,鸭蛋,do_eat,宜吃
视神经萎缩,莲子,do_eat,宜吃
肥厚型心肌病,松子（炒）,do_eat,宜吃
鼻中隔血肿及脓肿,鸡腿,do_eat,宜吃
膝关节脱位,腰果,do_eat,宜吃
小儿淋巴细胞间质性肺炎,黄豆粉,do_eat,宜吃
滴虫性阴道炎,芡实米,do_eat,宜吃
脑动静脉畸形,葵花子仁,do_eat,宜吃
蛲虫病,南瓜子仁,do_eat,宜吃
碱性磷酸钙结晶沉积病,芝麻,do_eat,宜吃
虹膜黑色素瘤,冰糖,do_eat,宜吃
心室肌致密化不全,鸡蛋,do_eat,宜吃
睡眠呼吸暂停综合征,鸡蛋,do_eat,宜吃
足癣,白果（干）,do_eat,宜吃
亚急性坏死性脊髓炎,薇菜,do_eat,宜吃
老年人消化性溃疡,鸡肉,do_eat,宜吃
外耳道真菌病,鸭蛋,do_eat,宜吃
牙列稀疏,乌骨鸡,do_eat,宜吃
类圆线虫病,绿豆,do_eat,宜吃
关节脱位,薇菜,do_eat,宜吃
玻璃体病,白果（干）,do_eat,宜吃
老年人慢性支气管炎,鸡内金,do_eat,宜吃
甲状腺舌管囊肿与瘘,鹅肉,do_eat,宜吃
周围性软骨肉瘤,鸽蛋,do_eat,宜吃
输卵管妊娠流产,咸鸭蛋,do_eat,宜吃
淋巴细胞性脉络丛脑膜炎,南瓜子仁,do_eat,宜吃
血影细胞性青光眼,鸡肉,do_eat,宜吃
吡唑酮类中毒,鸡蛋,do_eat,宜吃
硼酸中毒,鹿肉,do_eat,宜吃
纳氏囊肿,花生,do_eat,宜吃
结核性心包炎,栗子（熟）,do_eat,宜吃
口水强迫症,菠菜,do_eat,宜吃
牙周病,鹿肉,do_eat,宜吃
小儿神经源性膀胱,南瓜子仁,do_eat,宜吃
色盲,鳕鱼,do_eat,宜吃
糖代谢异常伴发的精神障碍,核桃,do_eat,宜吃
细菌性肠炎,鸭蛋,do_eat,宜吃
小儿脆性X染色体,鸭血(白鸭),do_eat,宜吃
复发性腹股沟疝,芝麻,do_eat,宜吃
夜间哮喘,鸡蛋,do_eat,宜吃
盆腔疾病,鹌鹑蛋,do_eat,宜吃
错构瘤,鹅肉,do_eat,宜吃
脉络膜黑色素瘤,薇菜,do_eat,宜吃
室性期前收缩,鸡蛋,do_eat,宜吃
高血压眼病,腰果,do_eat,宜吃
室性并行心律及室性并行心律性心动过速,鸭肝,do_eat,宜吃
颈腰综合征,葵花子仁,do_eat,宜吃
苯丙酮尿症,栗子（熟）,do_eat,宜吃
甲状腺功能亢进性肝病,青豆,do_eat,宜吃
小肠扭转,黑豆,do_eat,宜吃
网状红斑萎缩性毛囊炎,薇菜,do_eat,宜吃
运动神经元病,莲子,do_eat,宜吃
男性生殖器外伤,白果（鲜）,do_eat,宜吃
维生素E缺乏病,鹅肉,do_eat,宜吃
关节脱位,葵花子仁,do_eat,宜吃
泪腺多形性腺瘤,葵花子仁,do_eat,宜吃
慢性肠炎,鸭蛋,do_eat,宜吃
表演型人格障碍,白果（干）,do_eat,宜吃
血小板无力症,莲子,do_eat,宜吃
黏膜相关样组织淋巴瘤,青豆,do_eat,宜吃
肺炎衣原体肺炎,腰果,do_eat,宜吃
腹腔脓肿,鸡心,do_eat,宜吃
小儿丙型病毒性肝炎,鸭蛋,do_eat,宜吃
心动过缓,南瓜子仁,do_eat,宜吃
小儿碘缺乏病,鸭翅,do_eat,宜吃
结节性多动脉炎,核桃,do_eat,宜吃
茶毛虫皮炎,莲子,do_eat,宜吃
小儿迁延与慢性腹泻,南瓜子仁,do_eat,宜吃
急性鼻炎,鸡肉,do_eat,宜吃
血卟啉病,葵花子仁,do_eat,宜吃
真菌性角膜溃疡,绿豆,do_eat,宜吃
淋巴瘤,莲子,do_eat,宜吃
热入血室,腰果,do_eat,宜吃
血小板减少症,黑豆,do_eat,宜吃
小儿腹股沟斜疝,莲子,do_eat,宜吃
老年性皮肤萎缩,南瓜子仁,do_eat,宜吃
弯曲菌肠炎,鸭血(白鸭),do_eat,宜吃
克拉伯病,鸡蛋,do_eat,宜吃
近视眼,鸡蛋黄,do_eat,宜吃
妊娠合并急性膀胱炎,赤砂糖,do_eat,宜吃
苯丙酮尿症,黄豆粉,do_eat,宜吃
小儿慢性良性中性粒细胞减少症,南瓜子仁,do_eat,宜吃
硬斑,鹅肉,do_eat,宜吃
多动症,鸡肝,do_eat,宜吃
孤独症,鸡心,do_eat,宜吃
舌咽神经痛,葵花子仁,do_eat,宜吃
包涵体肌炎,鸡肉,do_eat,宜吃
骨产道异常性难产,鸡蛋,do_eat,宜吃
心血管疾病伴发的精神障碍,杏仁,do_eat,宜吃
亚急性感染性心内膜炎,鹿肉,do_eat,宜吃
大便失禁,鸭肉,do_eat,宜吃
肺炎性假瘤,松子仁,do_eat,宜吃
性交疼痛,花生,do_eat,宜吃
旋毛虫病,南瓜子仁,do_eat,宜吃
股骨髁骨折,葵花子仁,do_eat,宜吃
趾间神经痛,南瓜子仁,do_eat,宜吃
妊娠合并重症肌无力,鹅,do_eat,宜吃
弥漫性外耳道炎,鸭翅,do_eat,宜吃
老年收缩期高血压,鸡内金,do_eat,宜吃
泪囊肿瘤,鸡内金,do_eat,宜吃
埃利希体病,鸭肉,do_eat,宜吃
玻璃体寄生虫病,白果（干）,do_eat,宜吃
甲型副伤寒,燕麦片,do_eat,宜吃
大隐静脉曲张,孢子甘蓝,do_eat,宜吃
胆囊炎,鸡蛋,do_eat,宜吃
上消化道出血,鳜鱼,do_eat,宜吃
氨基酸尿症,鸡肉,do_eat,宜吃
百日咳,圆白菜,do_eat,宜吃
夏伊-德雷格综合征,鸡蛋,do_eat,宜吃
冷抗体型自身免疫性溶血性贫血,莲子,do_eat,宜吃
皮样表皮样囊肿,鹌鹑蛋,do_eat,宜吃
月状骨骨软骨病,南瓜子仁,do_eat,宜吃
肩关节脱位,腰果,do_eat,宜吃
呼吸机相关性肺炎,芹菜,do_eat,宜吃
更年期综合征,鹅肉,do_eat,宜吃
一度房室传导阻滞,鸭蛋,do_eat,宜吃
药物性肝病,鸡肉,do_eat,宜吃
伴纤维囊性骨炎的假性甲状旁腺功能低下症,核桃,do_eat,宜吃
膝关节创伤性滑膜炎,白果（干）,do_eat,宜吃
胃急性扩张,鸭肝,do_eat,宜吃
分娩,芝麻,do_eat,宜吃
淋巴结结核,荸荠粉,do_eat,宜吃
爆震性耳聋,鸡蛋,do_eat,宜吃
粒性白细胞缺乏性咽峡炎,鸭翅,do_eat,宜吃
单纯疱疹病毒性巩膜炎,鸭肉,do_eat,宜吃
食管裂孔疝,白果（干）,do_eat,宜吃
立克次体病,芝麻,do_eat,宜吃
砷及其化合物引起的皮肤病,鹌鹑蛋,do_eat,宜吃
鼻外伤,鸡蛋,do_eat,宜吃
外伤性胆管损伤,核桃,do_eat,宜吃
阴道腺癌,鸭蛋,do_eat,宜吃
精囊恶性肿瘤,葵花子仁,do_eat,宜吃
进行性肌营养不良症,芝麻,do_eat,宜吃
慢性硬脑膜下血肿,芝麻,do_eat,宜吃
心包积液,蜂蜜,do_eat,宜吃
垂体前叶机能减退症,鹅肉,do_eat,宜吃
钱币状湿疹,鹅,do_eat,宜吃
颅骨骨瘤,薇菜,do_eat,宜吃
急性胆囊炎,栗子（熟）,do_eat,宜吃
丝状角膜病变,腰果,do_eat,宜吃
成人型女性乳房肥大症,鸡肉,do_eat,宜吃
下消化道出血,鸡蛋,do_eat,宜吃
砷及其化合物引起的皮肤病,鸽肉,do_eat,宜吃
无症状型心肌缺血,鸡蛋,do_eat,宜吃
神经发育迟滞,鸡肝,do_eat,宜吃
慢性卡他性结膜炎,葵花子仁,do_eat,宜吃
癔病性昏厥,鸡蛋,do_eat,宜吃
关节痛,鸡肉,do_eat,宜吃
慢性酒中毒,葵花子仁,do_eat,宜吃
心包肿瘤,栗子（熟）,do_eat,宜吃
结肠脂肪瘤,葵花子仁,do_eat,宜吃
外耳道疖肿,鸡肉,do_eat,宜吃
颌骨骨髓炎,芝麻,do_eat,宜吃
疝气,鸡蛋,do_eat,宜吃
多发性内分泌腺瘤Ⅱ型,黑豆,do_eat,宜吃
闭合性脑外伤,芝麻,do_eat,宜吃
老年人缺铁性贫血,鸡内金,do_eat,宜吃
胆管结石,咸鸭蛋,do_eat,宜吃
肠间脓肿,栗子（熟）,do_eat,宜吃
光敏性皮炎,山药,do_eat,宜吃
甲状腺激素抵抗综合征,腰果,do_eat,宜吃
肩关节脱位,葵花子仁,do_eat,宜吃
特发性心室颤动,鸭肝,do_eat,宜吃
耳结核,鸡肝,do_eat,宜吃
老年人巨幼细胞性贫血,鸡内金,do_eat,宜吃
远视眼,鸡肉,do_eat,宜吃
棘突滑囊炎,鸭蛋,do_eat,宜吃
先天性梅毒,鸽蛋,do_eat,宜吃
戒酒综合征,绿豆,do_eat,宜吃
情感障碍,鸡肝,do_eat,宜吃
桡骨干骨折,鸡肉,do_eat,宜吃
韧带损伤,鸭蛋,do_eat,宜吃
先天性心脏病,鸡肉,do_eat,宜吃
皮质性遗忘症,鹅肉,do_eat,宜吃
子宫脱垂,鸡肝,do_eat,宜吃
脑干胶质瘤,核桃,do_eat,宜吃
亚急性甲状腺炎,鹅肉,do_eat,宜吃
鼾症,南瓜子仁,do_eat,宜吃
尿道黏膜脱垂,鸽蛋,do_eat,宜吃
肌张力异常,南瓜子仁,do_eat,宜吃
目病,芝麻,do_eat,宜吃
男性乳腺癌,南瓜子仁,do_eat,宜吃
老年人慢性肾盂肾炎,鸡内金,do_eat,宜吃
股骨干骨折,鸡肉,do_eat,宜吃
紫外线伤,鸡蛋,do_eat,宜吃
Chance骨折,鸭翅,do_eat,宜吃
前列腺囊肿,鸡蛋,do_eat,宜吃
先天性耳聋,核桃,do_eat,宜吃
食管损伤,莲子,do_eat,宜吃
妊娠合并子宫肌瘤,鹌鹑蛋,do_eat,宜吃
鼻窦气压性创伤,鸡蛋,do_eat,宜吃
桡骨茎突骨折,鸽肉,do_eat,宜吃
噪声性聋,鹅肉,do_eat,宜吃
类固醇肌病,鸡内金,do_eat,宜吃
水母皮炎,核桃,do_eat,宜吃
眼结石,油菜,do_eat,宜吃
胃息肉,鸡蛋,do_eat,宜吃
性功能障碍,鹅肉,do_eat,宜吃
月骨脱位,鸭肉,do_eat,宜吃
小儿窦性心动过速,鸡肉,do_eat,宜吃
鲍温样丘疹病,莲子,do_eat,宜吃
Milk-Alkali综合征,鹿肉,do_eat,宜吃
先天性食管重复,芝麻,do_eat,宜吃
口腔颌面部皮样、表皮样囊肿,葵花子仁,do_eat,宜吃
原发性肺动脉高压,绿豆,do_eat,宜吃
颅骨骨膜窦,腰果,do_eat,宜吃
柏-查综合征,芝麻,do_eat,宜吃
跖骨骨折,腰果,do_eat,宜吃
小儿咽喉炎,绿豆芽,do_eat,宜吃
脑血管畸形,鸡蛋,do_eat,宜吃
甲状腺腺瘤,葵花子仁,do_eat,宜吃
骨放线菌病,南瓜子仁,do_eat,宜吃
肱骨内上髁炎,鸭肝,do_eat,宜吃
Asperger综合征,鸡心,do_eat,宜吃
急性附睾炎,鸭肝,do_eat,宜吃
包皮龟头炎,绿豆,do_eat,宜吃
体癣,鸡蛋,do_eat,宜吃
老年人肺气肿,松子仁,do_eat,宜吃
肠结,鸭蛋,do_eat,宜吃
肾皮质脓肿,南瓜子仁,do_eat,宜吃
髓内肿瘤,鸡肉,do_eat,宜吃
绝经与阿尔茨海默病综合征,南瓜子仁,do_eat,宜吃
梅毒,南瓜子仁,do_eat,宜吃
麻疹样红斑,鸡蛋,do_eat,宜吃
办公室综合症,鸡蛋,do_eat,宜吃
丙型肝炎病毒感染与肾小球肾炎,鸭肝,do_eat,宜吃
感染性疾病所致贫血,南瓜子仁,do_eat,宜吃
门静脉高压症,黑豆,do_eat,宜吃
食物过敏性哮喘,鸡蛋黄,do_eat,宜吃
乳糜腹,南瓜子仁,do_eat,宜吃
绦虫病,腰果,do_eat,宜吃
淋菌性肛门直肠炎,葵花子仁,do_eat,宜吃
小儿雄激素不敏感综合征,绿豆,do_eat,宜吃
泌尿生殖系支原体感染,鹌鹑蛋,do_eat,宜吃
多形性脂肪瘤,核桃,do_eat,宜吃
原发性骨淋巴瘤,绿豆,do_eat,宜吃
细粒棘球蚴病,莲子,do_eat,宜吃
儿童期情绪障碍,白果（干）,do_eat,宜吃
胆源性慢性胰腺炎,鸭翅,do_eat,宜吃
第五日综合征,腰果,do_eat,宜吃
耻骨炎,核桃,do_eat,宜吃
带状疱疹性角膜炎,核桃,do_eat,宜吃
复发性腹股沟疝,腰果,do_eat,宜吃
药物性肝硬化,白果（干）,do_eat,宜吃
吸入性肺炎,鸭肉,do_eat,宜吃
先天性血管萎缩性皮肤异色症,鸽蛋,do_eat,宜吃
四环素牙,鸡蛋,do_eat,宜吃
口周皮炎,鸡蛋,do_eat,宜吃
鼻疽,鸡蛋,do_eat,宜吃
睡眠障碍,鸡肉,do_eat,宜吃
阴虚火旺,鸭蛋,do_eat,宜吃
病毒性上呼吸道感染,鹌鹑蛋,do_eat,宜吃
恒定性外斜视,葵花子仁,do_eat,宜吃
角膜擦伤,杏仁,do_eat,宜吃
小儿急性喉气管支气管炎,白果（鲜）,do_eat,宜吃
间质性膀胱炎,芝麻,do_eat,宜吃
尺管综合征,鸡蛋黄,do_eat,宜吃
先天性血管瘤,鸽蛋,do_eat,宜吃
原发性肝内硬化综合征,葵花子仁,do_eat,宜吃
急性胃粘膜病变,芝麻,do_eat,宜吃
脓疱病,鸡蛋,do_eat,宜吃
妊娠期甲状腺功能亢进,鹅,do_eat,宜吃
非典型分枝杆菌性巩膜炎,鸡肝,do_eat,宜吃
多发性神经炎,松子仁,do_eat,宜吃
肾囊肿,松子仁,do_eat,宜吃
小儿慢性骨髓炎,南瓜子仁,do_eat,宜吃
心动过速性心肌病,鸡蛋,do_eat,宜吃
类固醇肌病,杏仁,do_eat,宜吃
桡骨小头骨骺分离,鹌鹑蛋,do_eat,宜吃
四环素牙,鹿肉,do_eat,宜吃
跟骨骨刺综合征,鹌鹑蛋,do_eat,宜吃
先天性胃出口梗阻,鸡蛋,do_eat,宜吃
原发性肝癌,白果（干）,do_eat,宜吃
咬肌间隙感染,葵花子仁,do_eat,宜吃
小儿地方性克汀病,腰果,do_eat,宜吃
蚕蚀性角膜溃疡,葵花子仁,do_eat,宜吃
妊娠合并癫痫,鸡蛋,do_eat,宜吃
恐怖症,鸡心,do_eat,宜吃
下呼吸道感染,梨,do_eat,宜吃
妊娠合并肺炎,鹅,do_eat,宜吃
肾下垂,松子仁,do_eat,宜吃
共济失调,芝麻,do_eat,宜吃
中性粒细胞减少症,芝麻,do_eat,宜吃
梅毒性葡萄膜炎,鸡血,do_eat,宜吃
急性上呼吸道感染,鹅肉,do_eat,宜吃
肉瘤,鸡肉,do_eat,宜吃
花斑癣,芝麻,do_eat,宜吃
帕金森病,莲子,do_eat,宜吃
先天性肿瘤,鸡蛋,do_eat,宜吃
老年人胸腔积液与胸膜炎,鸡肉,do_eat,宜吃
胸膜炎,鸡,do_eat,宜吃
红皮病,鸡肉,do_eat,宜吃
重复肾盂输尿管畸形,南瓜子仁,do_eat,宜吃
原发性小血管炎性肾损害,鸭肉,do_eat,宜吃
肺大泡,莲子,do_eat,宜吃
色斑,鸡肝,do_eat,宜吃
盖氏骨折,鸡蛋黄,do_eat,宜吃
化学烧伤,南瓜子仁,do_eat,宜吃
牙结石,南瓜,do_eat,宜吃
长骨造釉细胞瘤,莲子,do_eat,宜吃
继发性腹膜炎,青豆,do_eat,宜吃
单纯疱疹病毒感染症,莲子,do_eat,宜吃
妊娠恶阻,鸡蛋,do_eat,宜吃
小儿肾小管-间质肾炎,花生,do_eat,宜吃
弯曲菌性肠炎,松子仁,do_eat,宜吃
血管内皮瘤,南瓜子仁,do_eat,宜吃
急性单纯疱疹病毒性脑炎,鸭肝,do_eat,宜吃
前庭大腺炎,桃仁,do_eat,宜吃
血管脂肪瘤,鸡蛋,do_eat,宜吃
粒性白细胞缺乏性咽峡炎,芝麻,do_eat,宜吃
儿童尖锐湿疣,白果（干）,do_eat,宜吃
肠系膜脂肪炎,黑豆,do_eat,宜吃
肾错构瘤,鸡蛋,do_eat,宜吃
外阴急性蜂窝组织炎,葵花子仁,do_eat,宜吃
浅表性静脉炎,鸡蛋,do_eat,宜吃
风湿性多肌痛,鸭肝,do_eat,宜吃
毛囊炎,鹿肉,do_eat,宜吃
癌肿性关节炎,莲子,do_eat,宜吃
大叶性肺炎,鲫鱼,do_eat,宜吃
常染色体显性多囊肾,花生,do_eat,宜吃
弓形体脑病,南瓜子仁,do_eat,宜吃
弥漫性恶性间皮瘤,芝麻,do_eat,宜吃
骨髓炎,南瓜子仁,do_eat,宜吃
急性风湿热肾损害,栗子（熟）,do_eat,宜吃
肠系膜静脉血栓形成,鸭翅,do_eat,宜吃
小儿色素荨麻疹,腰果,do_eat,宜吃
脊疳,鸭蛋,do_eat,宜吃
口周皮炎,黑豆,do_eat,宜吃
耳聋,白果（鲜）,do_eat,宜吃
臀肌挛缩症,鸡肉,do_eat,宜吃
非霍乱弧菌感染,鹿肉,do_eat,宜吃
溶血性贫血,鸡心,do_eat,宜吃
小儿神经管畸形,南瓜子仁,do_eat,宜吃
纤维肌痛综合征,鸽蛋,do_eat,宜吃
门静脉高压症,绿豆,do_eat,宜吃
眼眶假瘤,白果（干）,do_eat,宜吃
肺部真菌感染,梨,do_eat,宜吃
Ⅳ型肾小管性酸中毒,鸡肝,do_eat,宜吃
溶血性贫血,鸭肝,do_eat,宜吃
血管内皮瘤,杏仁,do_eat,宜吃
毛霉病,鸡血,do_eat,宜吃
青光眼,鸭肝,do_eat,宜吃
鼻部囊肿,芝麻,do_eat,宜吃
鼻中隔血肿及脓肿,鸭肝,do_eat,宜吃
气痢,鸭蛋,do_eat,宜吃
盲袢综合征,鸡心,do_eat,宜吃
类癌,葵花子仁,do_eat,宜吃
结肠平滑肌瘤,苏打粉,do_eat,宜吃
蝶窦恶性肿瘤,葵花子仁,do_eat,宜吃
小儿急性化脓性甲状腺炎,豆腐,do_eat,宜吃
色素性静脉旁视网膜脉络膜萎缩,鸽蛋,do_eat,宜吃
梅毒性心血管病,葵花子仁,do_eat,宜吃
习惯性流产,芝麻,do_eat,宜吃
妊娠合并卵巢肿瘤,鸡蛋,do_eat,宜吃
背部弹力纤维瘤,莲子,do_eat,宜吃
希恩综合征,腰果,do_eat,宜吃
内分泌失调,鹅肉,do_eat,宜吃
老年斑,杏仁,do_eat,宜吃
绝经与抑郁症,莲子,do_eat,宜吃
慢性脓胸,鸭肝,do_eat,宜吃
慢性硬脑膜外血肿,葵花子仁,do_eat,宜吃
高泌乳素血症,南瓜子仁,do_eat,宜吃
皮样表皮样囊肿,鸡蛋,do_eat,宜吃
内分泌病,腰果,do_eat,宜吃
肾虚眩晕,鹌鹑蛋,do_eat,宜吃
神经发育迟滞,鸡心,do_eat,宜吃
先天性红细胞膜病,鸭血(白鸭),do_eat,宜吃
包涵体性结膜炎,葵花子仁,do_eat,宜吃
败血症,白果（鲜）,do_eat,宜吃
白血病,杏仁,do_eat,宜吃
舌甲状腺,鹿肉,do_eat,宜吃
巴贝虫病,鸡蛋,do_eat,宜吃
癣菌疹,绿豆,do_eat,宜吃
获得性血友病,南瓜子仁,do_eat,宜吃
α1抗胰蛋白酶缺乏性肝病,鸭翅,do_eat,宜吃
急性单纯疱疹病毒性脑炎,莲子,do_eat,宜吃
痱子,绿豆,do_eat,宜吃
跟腱断裂,鹅肉,do_eat,宜吃
晶状体蛋白过敏性青光眼,芝麻,do_eat,宜吃
神经卡压综合征,南瓜子仁,do_eat,宜吃
单纯性乳腺增生症,黑芝麻,do_eat,宜吃
血管内大B细胞淋巴瘤,鸡肉,do_eat,宜吃
